offset,size,shannon_entropy,chi_square,serial_correlation,compression_ratio,mean_byte,std_byte,null_ratio,zscore_score,zscore_anomaly,anomaly_score,is_anomalous
21884928,4096,7.85672628020421,900.625,-0.0471499003469944,1.002685546875,140.234619140625,76.99751281738281,0.002197265625,3.709895391560371,False,3.709895391560371,False
21889024,4096,7.824295491349252,1170.25,-0.06330563873052597,0.9970703125,141.173583984375,77.10000610351562,0.00244140625,3.7893249374940616,False,3.7893249374940616,False
21893120,4096,7.786447758363556,1482.125,-0.07821322977542877,0.972900390625,139.422607421875,78.13616943359375,0.0029296875,3.462941562741057,False,3.462941562741057,False
21897216,4096,7.864521006815127,816.625,-0.042996596544981,1.002685546875,137.4013671875,76.40426635742188,0.003173828125,3.661339410352608,False,3.661339410352608,False
21901312,4096,7.873990878068714,774.875,-0.01064637117087841,1.002685546875,138.27099609375,76.2610092163086,0.001953125,4.19570985541127,False,4.19570985541127,False
21905408,4096,7.886802200134265,684.875,-0.05707971379160881,1.002685546875,137.453369140625,75.25165557861328,0.0029296875,4.326013631089947,False,4.326013631089947,False
21909504,4096,7.897894372767253,623.0,0.004812420345842838,1.002685546875,136.224853515625,76.20348358154297,0.002685546875,4.619246714334432,False,4.619246714334432,False
21913600,4096,7.883229746953227,736.625,-0.03197723999619484,1.002685546875,136.989990234375,76.31755065917969,0.002197265625,3.619041149719213,False,3.619041149719213,False
21917696,4096,7.8877966822763455,672.125,-0.03402121737599373,1.002685546875,138.132568359375,76.02876281738281,0.002197265625,3.614492802043583,False,3.614492802043583,False
21921792,4096,7.887696992395881,669.0,-0.07796834409236908,1.002685546875,138.22705078125,75.14166259765625,0.002685546875,4.990051575103484,False,4.990051575103484,False
21925888,4096,7.900059272334433,604.25,0.002337530953809619,1.002685546875,135.927490234375,75.86898040771484,0.00341796875,4.718993035572722,False,4.718993035572722,False
21929984,4096,7.8999393324514795,601.25,-0.02074260078370571,1.002685546875,136.627197265625,74.68283081054688,0.00244140625,4.141739417520578,False,4.141739417520578,False
21934080,4096,7.89729770727085,642.375,-0.04867509379982948,1.002685546875,136.34814453125,75.61085510253906,0.003662109375,4.1664802150841584,False,4.1664802150841584,False
21938176,4096,7.8860061971913895,697.75,-0.010872521437704563,1.002685546875,138.180908203125,75.22466278076172,0.002197265625,4.309756865156859,False,4.309756865156859,False
21942272,4096,7.876847068216671,751.375,-0.05107495188713074,1.002685546875,136.60107421875,76.3076171875,0.002197265625,4.037385823006838,False,4.037385823006838,False
21946368,4096,7.8994248346316684,576.125,-0.017235608771443367,1.002685546875,136.449951171875,75.36968994140625,0.00146484375,4.248827148406454,False,4.248827148406454,False
21950464,4096,7.882275745382737,716.0,-0.027001693844795227,1.002685546875,135.586669921875,76.99971771240234,0.003173828125,3.7675423811801645,False,3.7675423811801645,False
21954560,4096,7.889670951789752,651.5,-0.013688410632312298,1.002685546875,137.0693359375,75.2925033569336,0.002685546875,4.260479104177632,False,4.260479104177632,False
21958656,4096,7.875430446941128,800.75,-0.014062460511922836,1.002685546875,140.04736328125,75.31169891357422,0.001220703125,4.10021820741285,False,4.10021820741285,False
