offset,size,shannon_entropy,chi_square,serial_correlation,compression_ratio,mean_byte,std_byte,null_ratio,zscore_score,zscore_anomaly,anomaly_score,is_anomalous
0,4096,2.008582385148752,698418.625,0.6728090047836304,0.16064453125,21.943359375,56.229087829589844,0.818359375,100,True,100,True
4096,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
8192,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
12288,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
16384,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
20480,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
24576,4096,1.652732168905653,754396.625,0.5398042798042297,0.17041015625,15.56640625,48.848731994628906,0.850341796875,100,True,100,True
28672,4096,6.388374897166089,60281.5,0.2293103039264679,0.5537109375,72.991455078125,75.18522644042969,0.2392578125,38.30975387096927,False,38.30975387096927,False
32768,4096,3.1259271366922996,486840.75,0.6570728421211243,0.311279296875,32.4140625,58.5349235534668,0.68359375,100,True,100,True
36864,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
40960,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
45056,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
49152,4096,0.242036218676408,996970.875,0.7163971066474915,0.0224609375,1.66943359375,13.18544864654541,0.97705078125,100,True,100,True
53248,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
57344,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
61440,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
65536,4096,2.148546759043374,590677.875,0.5497379302978516,0.134521484375,22.5361328125,48.807106018066406,0.751220703125,100,True,100,True
69632,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
73728,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
77824,4096,0.0,1044480.0,0.0,0.00634765625,0.0,0.0,1.0,100,True,100,True
81920,4096,1.841550275979525,686876.5,0.43213990330696106,0.22412109375,13.2001953125,45.507598876953125,0.81103515625,100,True,100,True
86016,4096,3.255241954848239,492726.5,0.7232646346092224,0.312744140625,34.25439453125,68.48429107666016,0.687744140625,100,True,100,True
90112,4096,7.356832371224328,19841.375,0.3928094506263733,0.8447265625,105.448974609375,84.52693176269531,0.138671875,25.434496193380966,False,25.434496193380966,False
94208,4096,7.916220746635389,517.375,-0.029847072437405586,0.99365234375,130.01904296875,73.85591888427734,0.011962890625,2.1093829340140275,False,2.1093829340140275,False
98304,4096,7.843842822184044,1914.125,0.1030057743191719,0.97900390625,124.86572265625,77.36865997314453,0.04248046875,4.674896969496301,False,4.674896969496301,False
102400,4096,7.91817175274258,504.125,0.012640631757676601,0.994384765625,131.0849609375,74.56961822509766,0.013671875,2.4061360571104258,False,2.4061360571104258,False
106496,4096,7.918040755413531,492.5,0.0023649130016565323,0.993408203125,131.272705078125,73.99898529052734,0.011962890625,2.83577274768735,False,2.83577274768735,False
110592,4096,7.930534826404663,393.25,0.004351493902504444,1.002685546875,132.098876953125,72.81448364257812,0.0078125,3.138116516397293,False,3.138116516397293,False
114688,4096,5.874235181219528,132739.0,0.46406248211860657,0.68212890625,72.3583984375,84.31427764892578,0.357177734375,54.522423658778784,True,54.522423658778784,True
118784,4096,3.1995510157625637,498763.125,0.7138096690177917,0.304931640625,33.39990234375,68.17047119140625,0.69189453125,100,True,100,True
122880,4096,7.881613865608773,871.875,0.21663236618041992,0.96533203125,121.412109375,76.46891021728516,0.01611328125,10.557176993194233,False,10.557176993194233,False
126976,4096,7.92831230880784,419.0,0.010120184160768986,1.002685546875,126.61328125,74.31169128417969,0.01123046875,2.857701103937478,False,2.857701103937478,False
